C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_53_900.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_53_900.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_53_900.jpg, 0, 0, 0, 8.262561E-05
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_003.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_003.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_003.jpg, 0, 0, 0, 7.732301E-05
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_107.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_107.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_107.jpg, 0, 0, 0, 7.984608E-05
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_211.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_211.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_211.jpg, 0, 0, 0, 7.860114E-05
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_314.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_314.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_314.jpg, 0, 0, 0, 7.819883E-05
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_416.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_416.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_416.jpg, 0, 0, 0, 8.068598E-05
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_518.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_518.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_518.jpg, 0, 0.1828515, 0, 0.09905028
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_620.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_620.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_620.jpg, 0, 0.4815564, 0, 0.5310347
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_724.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_724.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_724.jpg, -0.279174, 0.7897869, 0, 1.268656
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_829.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_829.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_829.jpg, -0.5689476, 1, 0, 2.412709
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_54_930.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_54_930.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_54_930.jpg, -0.8271843, 1, 0, 3.759643
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_031.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_031.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_031.jpg, -0.5246674, 1, 0, 4.933126
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_132.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_132.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_132.jpg, -0.2209759, 1, 0, 6.097062
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_236.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_236.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_236.jpg, -0.0440781, 1, 0, 7.236435
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_340.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_340.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_340.jpg, -0.3391116, 1, 0, 8.349132
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_441.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_441.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_441.jpg, -0.5136979, 1, 0, 9.401956
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_544.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_544.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_544.jpg, -0.2025342, 1, 0, 10.52419
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_645.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_645.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_645.jpg, 0, 1, 0, 11.70995
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_747.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_747.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_747.jpg, 0, 1, 0, 12.67729
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_848.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_848.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_848.jpg, -0.0748785, 1, 0, 13.67079
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_55_952.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_55_952.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_55_952.jpg, -0.4368822, 1, 0, 15.08227
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_056.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_056.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_056.jpg, -0.1415862, 1, 0, 15.88384
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_163.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_163.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_163.jpg, 0, 1, 0, 17.17157
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_266.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_266.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_266.jpg, -0.0403953, 1, 0, 18.01258
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_374.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_374.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_374.jpg, -0.401229, 1, 0, 19.1984
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_476.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_476.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_476.jpg, -0.6935544, 1, 0, 20.12487
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_577.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_577.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_577.jpg, -0.7427532, 1, 0, 20.80502
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_678.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_678.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_678.jpg, -0.435762, 1, 0, 21.88247
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_779.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_779.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_779.jpg, -0.1483874, 1, 0, 22.84597
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_883.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_883.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_883.jpg, 0, 1, 0, 23.81869
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_56_985.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_56_985.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_56_985.jpg, 0, 1, 0, 24.76324
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_57_087.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_57_087.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_57_087.jpg, 0, 1, 0, 25.72465
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_57_192.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_57_192.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_57_192.jpg, 0, 1, 0, 26.8582
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_57_296.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_57_296.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_57_296.jpg, 0, 1, 0, 27.79428
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_57_399.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_57_399.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_57_399.jpg, 0, 1, 0, 28.72055
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_57_511.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_57_511.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_57_511.jpg, 0, 1, 0, 29.81965
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_57_614.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_57_614.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_57_614.jpg, 0, 1, 0, 30.19074
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_57_716.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_57_716.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_57_716.jpg, 0, 1, 0, 30.19011
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_57_819.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_57_819.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_57_819.jpg, 0, 1, 0, 30.19098
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_57_919.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_57_919.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_57_919.jpg, 0, 1, 0, 30.19036
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_021.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_021.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_021.jpg, 0, 1, 0, 30.19033
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_126.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_126.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_126.jpg, 0, 1, 0, 30.19028
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_227.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_227.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_227.jpg, 0, 1, 0, 30.18819
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_328.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_328.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_328.jpg, -0.2535783, 1, 0, 30.17487
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_433.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_433.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_433.jpg, -0.4729803, 1, 0, 30.15471
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_537.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_537.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_537.jpg, -0.1734129, 1, 0, 30.19377
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_641.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_641.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_641.jpg, 0, 1, 0, 30.18849
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_741.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_741.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_741.jpg, 0, 1, 0, 30.18987
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_845.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_845.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_845.jpg, 0, 1, 0, 30.19011
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_58_946.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_58_946.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_58_946.jpg, 0, 1, 0, 30.18993
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_047.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_047.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_047.jpg, -0.2041707, 1, 0, 30.18083
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_152.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_152.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_152.jpg, 0, 1, 0, 30.18954
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_258.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_258.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_258.jpg, 0, 1, 0, 30.19066
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_360.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_360.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_360.jpg, 0, 1, 0, 30.19045
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_463.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_463.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_463.jpg, 0, 1, 0, 30.19041
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_563.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_563.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_563.jpg, -0.2698371, 1, 0, 30.17263
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_666.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_666.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_666.jpg, -0.03478504, 1, 0, 30.19057
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_768.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_768.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_768.jpg, 0, 1, 0, 30.18819
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_873.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_873.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_873.jpg, 0, 1, 0, 30.19057
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_52_59_973.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_52_59_973.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_52_59_973.jpg, 0, 1, 0, 30.1896
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_00_075.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_00_075.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_00_075.jpg, -0.310041, 1, 0, 30.16749
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_00_179.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_00_179.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_00_179.jpg, -0.01425247, 1, 0, 30.19012
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_00_285.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_00_285.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_00_285.jpg, 0, 1, 0, 30.19016
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_00_393.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_00_393.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_00_393.jpg, 0, 1, 0, 30.19041
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_00_494.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_00_494.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_00_494.jpg, -0.09748739, 1, 0, 30.18812
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_00_599.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_00_599.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_00_599.jpg, -0.2631684, 1, 0, 30.17596
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_00_700.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_00_700.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_00_700.jpg, 0, 1, 0, 30.18942
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_00_801.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_00_801.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_00_801.jpg, 0, 1, 0, 30.1902
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_00_905.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_00_905.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_00_905.jpg, -0.1038519, 1, 0, 30.18892
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_006.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_006.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_006.jpg, -0.1683288, 1, 0, 30.18916
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_108.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_108.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_108.jpg, 0, 1, 0, 30.18994
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_212.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_212.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_212.jpg, 0, 1, 0, 30.19031
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_318.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_318.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_318.jpg, -0.1598121, 1, 0, 30.18394
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_419.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_419.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_419.jpg, 0, 1, 0, 30.19009
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_519.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_519.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_519.jpg, 0, 1, 0, 30.1883
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_622.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_622.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_622.jpg, 0, 1, 0, 30.1907
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_723.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_723.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_723.jpg, -0.0793173, 1, 0, 30.18768
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_825.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_825.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_825.jpg, -0.3825414, 1, 0, 30.15854
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_01_928.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_01_928.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_01_928.jpg, -0.680223, 1, 0, 30.11859
C:\Users\Kriszace\Desktop\Data\IMG\center_2019_07_06_14_53_02_030.jpg, C:\Users\Kriszace\Desktop\Data\IMG\left_2019_07_06_14_53_02_030.jpg, C:\Users\Kriszace\Desktop\Data\IMG\right_2019_07_06_14_53_02_030.jpg, -0.4195635, 1, 0, 30.19369
